NS_code_from_gini,Nation_State,T_HDI_Mean_plus_5,T_HDI_Trend_plus_5,T_State_Fail_yr_1,T_State_Fail_plus_5,T_State_Fail_yr_5,year0,CWGI_Poli_Stabl_Mean_minus_4,CWGI_Poli_Stabl_Trend_minus_4,CWGI_RoL_Mean_minus_4,CWGI_RoL_Trend_minus_4,E_GINI_Mean_minus_4,E_GINI_Trend_minus_4,PCPI_std_Mean_minus_4,PCPI_std_Trend_minus_4,PWGI_Corrupt_Ctrl_Mean_minus_4,PWGI_Corrupt_Ctrl_Trend_minus_4,PWGI_Voice_Acct_Mean_minus_4,PWGI_Voice_Acct_Trend_minus_4
BRN,Brunei Darussalam,,,0,,,2017,1.179596564,0.011960087,0.602888893,0.019987678,56.4,0,1.12493344,0.05127447,0.72784352,0.025378928,-0.635386598,-0.035429905
BGR,Bulgaria,,,0,,,2017,0.20758318,0.043355576,-0.048692015,0.035609349,37.78,0.75,-0.06345903,0.009010118,-0.195196072,0.049228724,0.424825484,0.049358405
BFA,Burkina Faso,,,1,1,,2017,-0.568003461,0.108478781,-0.328049998,0.106007511,33.89170293,-1.165914171,-0.17492966,0.059497445,-0.578179814,-0.017780393,-0.277382207,0.034947679
BDI,Burundi,,,0,,,2017,-1.08453211,0.043813514,-0.917136266,0.049915831,37.49748225,-0.565584327,-1.139066417,-0.001287421,-1.211711174,0.041964345,-0.721452167,0.139044965
CPV,Cabo Verde,,,0,,,2017,0.628969441,-0.003050622,0.451402429,-0.033514315,43.07039047,-0.753903467,0.654817484,0.088038128,1.029857708,0.118397727,0.914631124,-0.005136968
KHM,Cambodia,,,0,,,2017,0.000931803,0.07262677,-0.991460971,-0.012415776,31.59896414,-0.478237475,0.004935108,-0.058441998,-1.129727199,-0.046283395,-1.016139352,0.000641813
CMR,Cameroon,,,1,1,,2017,-0.578265186,0.061309036,-0.954020157,0.016129859,44.04855121,-1.140794009,-1.098731342,-0.026939073,-1.120771261,0.028098287,-1.023682394,0.000915474
CAN,Canada,,,0,,,2017,1.059944364,-0.014092942,1.826072182,0.014370816,35.46666667,0.091666667,2.178859961,0.019918044,1.837335257,-0.011252256,1.39317604,-0.030017055
CAF,Central African Republic,,,1,1,,2017,-2.35202486,0.0015283,-1.63222459,0.079632943,42.32040739,-0.685411096,1.984380455,0.033563778,-0.975392416,0.058223642,-1.418656227,0.028161286
TCD,Chad,,,0,,,2017,-1.451424203,-0.089532385,-1.41915771,-0.078924349,45.0502928,0.437519963,-1.00705394,-0.01129822,-1.38586499,-0.066132936,-1.449049774,-0.049040678
CHL,Chile,,,0,,,2017,0.504882798,0.041368625,1.404676311,0.01845065,47.25015048,-0.174924761,-0.216304642,0.028532124,1.480281402,-0.010381708,1.185420814,0.058507029
CHN,China,,,0,,,2017,-0.579066524,-0.036451043,-0.398250473,0.004907521,42.14,2.13,-0.553545861,0.096807474,-0.487574283,-0.073108598,-1.652640133,-0.048098326
COL,Colombia,,,1,1,,2017,-1.340476085,-0.055644827,-0.28624977,0.067192343,51.42,-0.81,-0.862954888,-0.029349189,-0.334123941,0.043915012,-0.017122108,0.052394124
COM,Comoros,,,0,,,2017,-0.564888905,-0.197759276,-0.953758319,0.008665356,43.4831931,-1.13894404,0.70424988,-0.014791808,-0.564679805,0.048326453,-0.374314378,0.038417091
COG,"Congo, Rep.",,,0,,,2017,-0.223631917,0.105384941,-1.037481928,0.028088344,49.96685793,0.266701441,-0.319835811,0.006291477,-1.178696021,0.008180339,-1.0545598,0.028452903
COD,"Congo, Dem. Rep.",,,1,1,,2017,-2.049157167,0.108280132,-1.422441106,0.046048761,42.07221499,-0.011855627,-1.088907673,-0.037212215,-1.176885632,0.065369505,-1.325428989,0.045401478
CRI,Costa Rica,,,0,,,2017,0.579052803,-0.038296882,0.454789757,-0.025323183,48.66,-0.19,0.182069807,0.016311144,0.580973642,-0.03460214,1.025805502,-0.028874066
HRV,Croatia,,,0,,,2017,0.754249577,0.081824608,0.365612876,0.049218148,30.98,-0.65,0.373874133,-0.121296199,0.260601854,0.069537976,0.621940897,0.077129124
CUB,Cuba,,,0,,,2017,0.519548127,0.033793421,-0.56789219,0.02485925,30.71716051,0.02975743,0.855610554,-0.095644042,0.124546143,0.006949745,-1.54612044,-0.052630425
CYP,Cyprus,,,0,,,2017,0.660121743,0.032783355,1.105912838,0.044481247,33.9,-1.59,0.531499749,0.11733974,1.004547677,-0.087559073,1.019360362,0.012426042
CZE,Czech Republic,,,0,,,2017,1.049364251,0.01943776,1.059033058,0.005012277,25.6,-0.47,1.892729268,0.058414477,0.213677703,-0.016201922,1.008305748,0.012769357
DNK,Denmark,,,0,,,2017,0.879424624,-0.039726999,1.992886432,0.017512948,27.92,-0.33,-0.628070631,-0.012684058,2.390290677,0.019828031,1.636301245,0.004629226
DJI,Djibouti,,,0,,,2017,-0.030769583,0.174256415,-0.73502202,0.030526941,42.85051335,-0.624914442,0.76980943,0.001172091,-0.358053919,0.056736659,-1.450818508,-0.018416249
DMA,Dominica,,,0,,,2017,1.199703975,0.0220283,0.572920886,0.001650732,44.4,0,2.423790604,-0.019071323,0.721224187,0.022360049,1.03179613,-0.003358252
DOM,Dominican Republic,,,0,,,2017,0.17405574,-0.000424847,-0.591920728,-0.06085191,45.4,-0.58,-0.413230356,-0.04627506,-0.863838379,-0.024864684,0.120042357,0.007220363
ECU,Ecuador,,,0,1,,2017,-0.331907825,-0.106532932,-1.191129526,-0.108173406,45.52,-0.44,-0.454083367,-0.021385947,-0.693946892,0.002492633,-0.322357697,-0.024142175
EGY,"Egypt, Arab Rep.",,,1,1,,2017,-1.581507849,0.004706776,-0.528582444,0.030873401,30.41567997,0.623371,-1.241365615,-0.01239993,-0.696223023,-0.055016388,-1.164550394,-0.034539419
SLV,El Salvador,,,0,,,2017,-0.02762858,0.040546196,-0.614972424,-0.000245435,40.72,-1.24,0.073147126,0.052259851,-0.205110094,0.086984447,0.067166356,0.023414321
GNQ,Equatorial Guinea,,,0,,,2017,0.05354863,0.086603514,-1.322717253,0.014957373,50.2,0,0.222416491,0.230778116,-1.719915597,-0.014053885,-2.004163669,-0.022387038
ERI,Eritrea,,,0,,,2017,-0.6975053,0.039015989,-1.586594177,-0.099273416,39,-7.27596E-12,0.785632969,-0.024318039,-0.985591937,-0.10034389,-2.341876421,-0.131019766
EST,Estonia,,,0,,,2017,0.674520884,-0.033865625,1.365108567,0.069810193,33.21,-0.955,-0.483123848,0.020430144,1.251077131,0.04888796,1.154540925,0.017653455
SWZ,Eswatini,,,0,,,2017,-0.398277912,0.032759174,-0.42845852,-0.029375446,49.4355593,-0.396977707,-1.150003994,-0.01226906,-0.381347536,-0.018437542,-1.200530086,-0.013850367
ETH,Ethiopia,,,1,1,,2017,-1.579703031,-0.136230737,-0.542135996,0.00293326,33.60236814,-0.325388363,2.321039715,-0.020311166,-0.492112968,-0.005037568,-1.32944939,-0.029222729
FJI,Fiji,,,0,,,2017,-0.038257927,-0.114813151,-0.840149748,-0.069714086,38.39106968,0.817948969,-0.443481642,-0.036456437,-0.517178872,-0.136014612,-0.705012059,-0.10036902
FIN,Finland,,,0,,,2017,1.360648392,0.014718284,2.005300727,0.001637291,26.54,-0.365,1.369755999,0.002212502,2.20201034,0.00444438,1.569420542,-0.004553682
FRA,France,,,0,,,2017,0.393650368,-0.010048536,1.451882567,0.014180895,31.2,-0.95,1.872822414,0.09428523,1.363586459,0.037270682,1.234153509,0.01333204
GAB,Gabon,,,0,,,2017,0.300566556,0.009720599,-0.551591234,-0.022911986,38.70028747,-0.349952088,0.521976831,0.10196123,-0.658934941,-0.034298593,-1.026382999,-0.080908117
GMB,"Gambia, The",,,0,,,2017,-0.146083758,-0.046488273,-0.662655038,-0.037024446,36.67395755,-1.14416754,-1.289988492,-0.041146809,-0.709007941,-0.01112298,-1.158531516,0.045538538
GEO,Georgia,,,0,,,2017,-0.268230307,0.056903748,0.272889381,0.123115602,37.44,-0.24,-0.892553938,0.031796128,0.580631327,0.055092567,0.113996992,-0.012234395
DEU,Germany,,,0,,,2017,0.803891801,-0.067974443,1.727884719,0.010306774,31.1225,-0.88125,-0.516125524,-0.077879812,1.709657943,-0.048427329,1.423842325,-0.001048634
GHA,Ghana,,,0,,,2017,0.084135062,0.063739012,0.078599748,0.007716855,43.052,0.305333333,-0.760083108,-0.002673258,-0.07071324,0.034024749,0.626966657,0.102563401
GRC,Greece,,,0,,,2017,-0.162971838,-0.045497044,0.425816082,0.007642846,35.02,-0.74,-0.719737451,-0.038759576,-0.285918141,-0.083456862,0.650399983,0.0116013
GRD,Grenada,,,0,,,2017,0.431774399,-0.062862473,-0.002040919,-0.019509019,30.71878721,-0.84008364,-0.582878734,0.128042402,0.308033101,-0.028592088,0.895413418,0.015756392
GTM,Guatemala,,,0,,,2017,-0.672703869,-0.000270723,-1.052715602,0.004694841,55.05148454,3.353724283,1.667823543,0.051406447,-0.556255741,0.03750126,-0.36142093,0.014068394
GIN,Guinea,,,0,,,2017,-1.403799227,-0.151885511,-1.439981229,-0.021690412,34.08574686,-0.599761668,-1.303632712,-0.049310589,-1.200760289,-0.079183538,-1.008951637,-0.005217876
GNB,Guinea-Bissau,,,0,,,2017,-0.54391851,0.153354232,-1.309974565,0.108322017,42.24812698,-0.033605897,0.060189629,0.087320763,-1.32247272,0.037471338,-1.087248365,0.087569147
GUY,Guyana,,,0,,,2017,-0.436517394,-0.056466944,-0.592853023,-0.021032558,23.00900296,-1.294729525,-0.719375383,0.027784105,-0.713959628,-0.020701741,-0.024111116,-0.045951294
HTI,Haiti,,,1,1,,2017,-0.863295444,-0.11135942,-1.240931913,0.013739496,55.34079972,0.14759596,-0.400893028,0.062069084,-1.221119251,-0.011927223,-0.79035098,0.01302488
HND,Honduras,,,0,,,2017,-0.536733186,-0.021760193,-1.055486034,0.033458891,50.62,-0.46,-1.209534716,0.024056211,-0.826789398,0.030086948,-0.500792793,-0.018565406
HKG,"Hong Kong SAR, China",,,0,,,2017,1.109356516,0.069294662,1.823308183,0.088363037,48.66708895,0.222182054,0.30450423,0.017297009,1.819313082,0.095768711,0.699991818,0.045832097
HUN,Hungary,,,0,,,2017,0.661505718,-0.047840993,0.602023714,0.029796464,29.82,-0.95,-0.236968387,0.048330893,0.20342635,-0.015846617,0.689218466,0.011335094
ISL,Iceland,,,0,,,2017,1.227983883,-0.01417184,1.735195929,0.029584343,25.52769231,-0.402307693,0.122703436,0.093543469,1.969624329,0.049266565,1.433236236,0.000910036
IND,India,,,0,,,2017,-1.169540163,-0.039338712,-0.130605667,-0.022233588,33.32743243,-0.018441257,-0.789736201,0.053435758,-0.532131929,-0.007712104,0.441492027,0.014358661
IDN,Indonesia,,,0,,,2017,-0.442208955,0.017344536,-0.5306042,-0.028121543,39.14,-0.44,1.564399855,0.029473821,-0.601842237,0.004754434,0.2209256,0.095145229
IRN,"Iran, Islamic Rep.",,,0,,,2017,-1.325039007,-0.113349958,-1.034397989,-0.020680193,39.30772059,0.807720593,1.799506829,0.000757597,-0.69530639,-0.031759155,-1.734949736,-0.083001199
IRQ,Iraq,,,1,1,,2017,-2.410568412,-0.111506347,-1.563708145,-0.068815171,24.90555118,-0.809177951,0.950741193,0.039161071,-1.314378401,-0.012881358,-0.961257961,0.102375978
IRL,Ireland,,,0,,,2017,0.903541729,-0.031081733,1.796960868,0.025442357,31.61,-0.745,-1.353670566,0.012050293,1.593094315,0.011522367,1.34241251,0.008249482
ISR,Israel,,,0,,,2017,-1.147102958,-0.047173064,0.92642411,-0.045397728,38.84666667,-1.343333333,-0.15494647,0.065003289,0.683310062,-0.0833593,0.673041601,0.002551262
ITA,Italy,,,0,,,2017,0.340204669,-0.086646611,0.246015237,-0.058538709,34.13,-0.615,0.283429426,0.026876679,-0.089742704,-0.018703388,0.940665848,-0.007263441
JAM,Jamaica,,,0,,,2017,-0.036960844,-0.08821336,-0.39596558,-0.019627674,37.486,-0.8145,1.584121797,-0.016670074,-0.43371671,-0.029777002,0.464366056,-0.025512548
JPN,Japan,,,0,,,2017,0.928131974,-0.04067652,1.438275569,-0.021887118,35.33732265,-0.533750027,-0.862012483,0.006760517,1.711686039,0.023995345,1.069036156,-0.003077361
JOR,Jordan,,,0,,,2017,-0.606748462,-0.012046547,0.40551676,-0.008943828,35.28365592,-0.052004922,-0.738712482,0.043655548,0.209454444,0.050585639,-0.894935677,-0.055375705
KAZ,Kazakhstan,,,0,,,2017,0.049638417,0.130442983,-0.53596427,0.049049465,27.12,0.1,-0.810746983,0.047852482,-0.837754436,0.005576855,-1.214101339,-0.010521166
KEN,Kenya,,,0,,,2017,-1.326203869,-0.06913018,-0.694486557,-0.02989308,41.24466739,0.08480437,-1.139173898,-0.001595441,-0.988302035,0.012092291,-0.07037384,0.078935912
KOR,"Korea, Rep.",,,0,,,2017,0.247355428,0.010259673,1.010780382,0.030985787,32.99949384,0.869746922,1.192770016,-0.082559804,0.530336094,0.005599124,0.715201601,0.016163187
KWT,Kuwait,,,0,,,2017,0.220022983,0.040480917,0.320127125,0.031053585,73.5646653,2.444665298,-0.780767527,-0.003181216,-0.147759117,0.012836858,-0.683720115,-0.022278555
KGZ,Kyrgyz Republic,,,0,,,2017,-1.045370096,-0.098968836,-1.224053149,-0.08937278,27.74,-0.3,0.075652226,0.249632272,-1.288564503,-0.093969612,-0.647727658,-0.044545471
LAO,Lao PDR,,,0,,,2017,0.130665232,-0.04073798,-0.803618535,-0.027921567,35.90363812,-0.077380946,-0.362745248,-0.077124537,-1.13642762,-0.152043666,-1.765223324,-0.083262042
LVA,Latvia,,,0,,,2017,0.593248539,0.011120863,0.947575986,0.086707407,34.77,-0.255,-0.526080063,-0.072843511,0.410441206,0.066152793,0.794531382,0.012108381
LBN,Lebanon,,,0,,,2017,-1.919235361,-0.122854328,-0.836593345,-0.041218673,33.51706096,-0.380488775,-1.385059753,-0.014079267,-1.064866322,-0.05033283,-0.442026669,-0.00600505
LSO,Lesotho,,,0,,,2017,0.128082184,0.025113011,-0.33198355,-0.048025547,51.38369995,-0.33835772,1.954051737,0.03341728,0.230577782,0.023481111,0.172274645,0.047080677
LBR,Liberia,,,0,,,2017,-0.302261331,0.135463446,-0.653672304,0.137397597,34.06627329,0.257849352,1.045473327,-0.19618685,-0.420986426,0.164341806,-0.106053281,0.153992385
LBY,Libya,,,1,1,,2017,-1.256549152,0.373653864,-1.274364857,0.073132146,29.49988004,-0.100007824,-0.299366957,-0.003581189,-1.51611441,0.010912326,-1.303873917,-0.12087056
LTU,Lithuania,,,0,,,2017,0.902087086,0.018623183,0.893966709,0.034774137,37.08,0.43,0.644105452,0.067237865,0.388145492,-0.00748028,0.908444629,-0.012541868
LUX,Luxembourg,,,0,,,2017,1.383629696,0.014297434,1.838070659,0.004314515,31.72,-0.27,-0.267775012,0.017565509,2.076936264,-0.013127838,1.587291941,0.006105769
MDG,Madagascar,,,0,,,2017,-0.742340796,-0.062093188,-0.820016526,0.002918934,43.4565499,-0.014748615,-0.128388503,-0.136498665,-0.605969442,0.055742148,-0.783995052,-0.061973303
MWI,Malawi,,,0,,,2017,0.083525192,0.087102134,-0.14140621,0.049170288,44.60684995,0.058766703,-0.453315894,-0.01574863,-0.679674607,-0.003590329,-0.215738688,-0.027250382
MYS,Malaysia,,,0,,,2017,0.153473993,-0.007508462,0.555723637,0.008140265,40.6591352,0.365135203,-0.841691742,0.016671596,0.258132146,-0.09072069,-0.418536631,-0.049350046
MDV,Maldives,,,0,,,2017,0.099821678,-0.206865782,-0.62959084,-0.02444523,35.9417983,-0.335962819,-0.586760274,0.023679627,-0.574266598,-0.115220773,-0.419678001,-0.0148395
MLI,Mali,,,1,1,,2017,-1.468181934,0.103837179,-0.57397324,0.066738485,33.73001857,-0.481850168,0.059809714,0.036033087,-0.678529925,0.024540513,-0.113690677,0.074038944
MLT,Malta,,,0,,,2017,1.055231751,-0.001262622,1.382079787,0.054868661,28.8,-0.16,-0.25936551,-0.02948682,0.998842277,0.033038039,1.170880542,0.011237338
MRT,Mauritania,,,0,,,2017,-1.055475477,-0.128173097,-0.995802488,-0.049977595,31.31957962,-0.930341694,0.334417442,-0.044371894,-0.896632061,-0.035812847,-1.006063044,-0.036268426
MUS,Mauritius,,,0,,,2017,0.800284089,-0.029738605,0.918259669,0.000466919,34.95862103,-0.205690257,0.386853114,0.048809304,0.437617224,0.020285595,0.85439946,-0.025899006
MEX,Mexico,,,1,1,,2017,-0.736443463,-0.001416516,-0.513867842,0.006733289,48.41989056,-0.200109439,0.642708528,0.005438092,-0.502012784,0.036622923,0.082047263,0.028186795
MDA,Moldova,,,0,,,2017,-0.160423443,-0.054537345,-0.412832569,-0.029662384,26.9,-0.57,-0.537243787,-0.083771108,-0.822472637,-0.024114684,-0.138503073,-0.031898243
MNG,Mongolia,,,0,,,2017,0.670234919,0.016117385,-0.424215282,-0.036220458,32.71481535,0.295307823,0.488467198,-0.017310512,-0.633771545,-0.090133234,0.058765253,-0.042594069
MNE,Montenegro,,,0,,,2017,0.467218047,0.050132108,0.135907002,0.057359268,32.26072727,0.073272727,-0.710312035,-0.043888333,-0.034241232,0.067481704,0.338276797,0.085960762
MAR,Morocco,,,0,,,2017,-0.5417226,-0.05155955,-0.28202766,-0.058513849,36.46246985,-1.600910148,-0.382163173,-0.045047536,-0.477814239,-0.087020986,-0.821845535,-0.058611477
MOZ,Mozambique,,,0,,,2017,0.016334052,0.164098793,-0.688191728,0.078088938,50.71411251,-1.054878292,-0.535839711,-0.077733314,-0.648829328,0.004296289,-0.173594075,0.045757797
NAM,Namibia,,,0,,,2017,0.951106778,0.083075197,0.190288011,-0.009049645,58.35176916,-0.876740882,-0.822380859,-0.039691399,0.193700858,-0.038619202,0.440673145,-0.00187413
NPL,Nepal,,,0,,,2017,-1.420801196,-0.242424493,-0.915721251,-0.104009715,36.46045036,-0.113354866,-0.656818117,0.049477777,-0.748340607,-0.0671621,-0.650348573,-0.068992563
NLD,Netherlands,,,0,,,2017,0.905546963,-0.098200973,1.887522497,0.006898652,27.94,-0.29,2.394111296,-0.003453859,2.032259744,0.00057548,1.565409484,-0.008481551
NZL,New Zealand,,,0,,,2017,1.395318416,-0.035780742,1.92918215,0.00442821,34.93,-0.315,-0.299579695,0.02160092,2.34169718,0.012726318,1.556885094,-0.020822321
NIC,Nicaragua,,,0,,,2017,-0.164193146,0.00889097,-0.709130549,-0.026981588,43.42866009,-1.384585749,-0.698087841,-0.006977673,-0.781885203,0.004285098,-0.505830497,-0.051188221
NER,Niger,,,0,,,2017,-1.319179353,-0.02277082,-0.596861304,0.061068292,37.71422625,2.016130765,2.075395037,0.008312602,-0.533703157,0.033495264,-0.109654852,0.109853127
NGA,Nigeria,,,0,,,2017,-2.292511206,-0.115068282,-1.121769727,0.006260513,42.43705863,-0.06253778,2.188629588,0.0046086,-1.156064249,0.037676865,-0.595836362,0.061030532
MKD,North Macedonia,,,0,,,2017,-0.14580665,-0.003307035,-0.140833495,0.001363672,34.6,-0.92,-0.951735399,0.119301595,0.156472564,0.065585106,0.092705983,0.090009868
NOR,Norway,,,0,,,2017,1.208142743,-0.023353331,1.985865942,-0.005584569,26.37,-0.23,0.109686045,-0.030672118,2.140637768,-0.062610125,1.723184147,-0.006283742
OMN,Oman,,,0,,,2017,0.558862289,0.008574698,0.5517014,-0.007683173,25.94824186,-1.387979438,-0.320141613,-0.029417753,0.12379299,-0.016863651,-1.122339288,-0.056185542
PAK,Pakistan,,,0,,,2017,-2.862761354,-0.18642379,-0.870461406,-0.016754739,31.78860269,0.256602694,-0.381984845,-0.040745827,-0.899465489,-0.006153683,-0.856493744,-0.029532179
PSE,West Bank and Gaza,,,0,,,2017,-1.927985959,-0.044387388,-0.538145098,-0.053148971,33.865908,-0.113938664,0.510334596,0.050650165,-0.539968901,0.008581578,-0.778595033,0.045223088
PAN,Panama,,,0,,,2017,-0.095073048,-0.030309039,-0.135905445,0.022329977,50.62,-0.33,-0.851007454,0.047906524,-0.358819183,-0.000581883,0.530342703,0.048547504
PNG,Papua New Guinea,,,0,,,2017,-0.616076217,-0.080173133,-0.961609569,-0.021040473,36.03312863,-1.01362817,0.201292973,-0.405358576,-1.197247461,-0.096716732,0.008404688,-0.011510634
PRY,Paraguay,,,0,,,2017,-0.532386569,-0.014106548,-0.808993785,-0.018456426,48.58,-0.1,-0.749866227,0.012528704,-0.947901195,0.042198854,-0.109150082,0.0195458
PER,Peru,,,0,,,2017,-0.734548328,-0.030372132,-0.606127159,-0.008962987,43.48,-0.08,0.919018378,0.012777533,-0.447907368,0.024483928,0.214409416,0.080580128
PHL,Philippines,,,0,,,2017,-1.330327394,-0.215524029,-0.543829791,-0.0829661,45.31448974,0.020647353,0.617945659,-0.165660563,-0.644384668,-0.117709371,-0.066519565,-0.059218095
POL,Poland,,,0,,,2017,0.941299494,0.01466404,0.704124268,-0.046616126,31.32857143,-1.085714286,1.001222983,0.01392492,0.456379805,-0.055418043,0.994142047,-0.014948302
PRT,Portugal,,,0,,,2017,0.65209958,-0.059415226,1.02099345,-0.028278013,34.86,-0.75,0.132031953,0.077672027,0.84136027,-0.036522313,1.012672582,-0.033491461
QAT,Qatar,,,0,,,2017,1.215482208,0.056793786,1.108931381,0.05353717,28.92835636,-0.652590588,0.273343415,0.016911557,1.39674287,0.12143144,-0.967113649,-0.035819899
ROU,Romania,,,0,,,2017,0.116956135,-0.007128221,0.099034454,-0.009456049,34.685,-1.2075,-1.547392579,0.051532592,-0.116297133,0.029445596,0.387419117,0.030817364
RUS,Russian Federation,,,0,,,2017,-0.765771233,0.01122277,-0.742264112,0.008974025,39.47062409,0.144624089,0.029083346,0.050795555,-0.961855273,-0.008741115,-1.096685984,-0.044075631
RWA,Rwanda,,,0,,,2017,0.248300621,0.194683884,0.119904697,0.107071984,44.405,-0.419,2.127358335,-0.000920633,0.830986428,0.077431765,-1.140186271,0.012123029
LCA,St. Lucia,,,0,,,2017,0.901241303,0.015844159,0.712369384,0.030464035,49.45457627,0.297776759,0.077405669,-0.123437815,1.140415193,0.145562347,1.20399886,0.016293181
WSM,Samoa,,,0,,,2017,1.000220695,-0.035599968,0.690369326,-0.006723465,38.90390821,0.055507422,-0.269027657,-0.013869356,0.285831515,0.024016152,0.518034896,-0.021865517
STP,Sao Tome and Principe,,,0,,,2017,-0.059541379,-0.109330439,-0.918759441,-0.048319639,30.12580662,-0.139699422,0.838240747,0.063772817,-0.390931249,-0.050795214,0.139694614,-0.031637463
SAU,Saudi Arabia,,,0,,,2017,-0.445083815,-0.057461334,0.243131327,-0.010582701,44.10079771,-0.899741918,-0.036372702,-0.066647328,0.110370645,0.045309144,-1.843637241,-0.022199372
SEN,Senegal,,,0,,,2017,0.015916647,0.060037127,-0.289882284,-0.04747747,38.7571718,-0.278138482,-0.311678069,-0.071433781,-0.31600355,-0.082268897,-0.008979597,-0.068206367
SRB,Serbia,,,0,,,2017,0.197064684,0.106770082,-0.103767589,0.096847164,37.768,-1.076,0.345997276,0.038135686,-0.057838815,0.10350372,0.574529802,0.173530967
SYC,Seychelles,,,0,,,2017,0.636232456,-0.020105661,-0.084665158,-0.082955767,43.39475682,-0.886184974,-0.626674311,0.039351133,0.263056934,-0.061203245,-0.002223312,-0.004090289
SLE,Sierra Leone,,,0,,,2017,0.246565822,0.242618886,-0.813913692,0.049445217,40.13801811,-0.399498658,-1.519469436,-0.056865595,-0.941860093,-0.010456833,-0.099101558,0.139655327
SGP,Singapore,,,0,,,2017,1.315736104,0.013505235,1.882255365,0.045956651,47.23485425,0.081957205,-1.763501133,0.002762512,2.130133525,0.016166475,-0.156671613,-0.079515599
SVK,Slovak Republic,,,0,,,2017,1.052377937,-0.005028106,0.561219408,0.05654505,25.62,-1.17,-0.132833748,-0.016782467,0.139920172,0.028411553,1.003920416,0.028705388
SVN,Slovenia,,,0,,,2017,0.842907446,-0.000288239,0.940884554,-0.016676546,25.08,-0.63,0.68166995,0.081357269,0.698709623,-0.002756184,0.93702554,-0.01881313
SLB,Solomon Islands,,,0,,,2017,0.297726931,-0.061457991,-0.863451174,-0.144404313,34.8510883,-1.124702257,-0.094390983,-0.006807283,-0.286054152,0.055517347,-0.129583213,-0.123096551
ZAF,South Africa,,,0,,,2017,0.074648094,0.072072347,0.131262726,-0.001764087,64.31088469,0.31452714,0.417649278,0.023108687,-0.182275655,-0.040810292,0.540856817,-0.037393251
ESP,Spain,,,0,,,2017,-0.041307826,-0.097759722,0.962008248,-0.009519692,35.68666667,-0.446666667,1.360268785,0.048302354,0.759996434,0.025091058,0.974234955,-0.00598989
LKA,Sri Lanka,,,0,,,2017,-0.508397326,-0.014732671,-0.181802355,0.016216667,40.96355935,-0.560885093,0.80646389,0.032352977,-0.314732377,-0.022379882,-0.647219337,0.000905291
SDN,Sudan,,,1,1,,2017,-2.329493759,-0.034928254,-1.159941516,0.029793735,34.09231795,-0.138949223,-0.667997474,-0.012376037,-1.490734054,-0.013086142,-1.710420325,0.024788613
SUR,Suriname,,,0,,,2017,0.092874986,-0.045166307,-0.113560349,0.005039585,39.63361314,-0.766386861,2.269777042,-0.0258404,-0.495466525,-0.017336934,0.500272316,0.065597991
SWE,Sweden,,,0,,,2017,1.078947929,-0.016994199,1.994797318,0.015209397,28.48,-0.19,-1.36637489,-0.081277404,2.203146621,-0.013762912,1.643741371,-0.005055057
CHE,Switzerland,,,0,,,2017,1.264377447,-0.029328397,1.832903258,-0.025405365,31.36,-0.79,1.347800588,-0.065278631,2.128150551,-0.013624454,1.657944112,0.020799811
SYR,Syrian Arab Republic,,,1,1,,2017,-2.417762489,0.121090468,-1.246828328,0.077708578,21.86689781,-1.266551095,-0.330504384,0.00096218,-1.336414128,0.006511402,-1.822092769,-0.023400135
TJK,Tajikistan,,,0,,,2017,-0.691473893,0.142859038,-1.020624848,0.059361393,33.69034438,0.282931931,-0.248007386,0.012690731,-1.062781273,0.026817274,-1.3598362,0.052030202
TZA,Tanzania,,,0,,,2017,-0.150944399,0.088569185,-0.49890758,-0.01887082,33.84791132,-0.386147504,1.605427799,0.035057097,-0.600920777,0.107959791,-0.068589483,0.071780456
THA,Thailand,,,0,,,2017,-1.576609692,-0.238768083,-0.316233681,-0.098242144,36.84,-0.27,-0.572503157,0.113025954,-0.400592183,-0.022860785,-0.792869254,-0.112138591
TLS,Timor-Leste,,,0,,,2017,-0.494728156,-0.08959704,-1.380908523,-0.087748685,26.79481083,-1.020283128,0.02646936,-0.12389173,-0.922486484,-0.084031193,0.040068306,-0.018160501
TGO,Togo,,,0,,,2017,-0.242323008,0.029274644,-0.975651616,-0.010957284,44.26062205,0.188687115,-1.250990963,0.033274421,-1.059046039,-0.035530627,-0.928161257,-0.000862256
TON,Tonga,,,0,,,2017,0.878834601,-0.006804507,-0.047955758,-0.025076971,37.55500241,-0.018338854,0.950360787,0.029049452,-0.302585876,-0.067557474,0.430408218,-0.072548384
TTO,Trinidad and Tobago,,,0,,,2017,0.047048577,-0.059247157,-0.352758086,-0.093102743,30.99168649,-0.385105721,-0.543715039,0.030772353,-0.620439999,-0.101266884,0.424443181,-0.01840814
TUN,Tunisia,,,0,,,2017,-0.75087524,0.079588062,-0.03591815,0.069836968,33.57284595,-0.056337485,-0.89337828,-0.014440223,-0.127952505,-0.004441976,-0.429484207,-0.182954733
TUR,Turkey,,,1,1,,2017,-0.994709942,0.075892301,0.120467235,0.031619594,41.47333333,0.263333333,-0.799916887,0.058526101,0.139256742,0.067440129,-0.140637835,0.076975341
TKM,Turkmenistan,,,0,,,2017,0.185386602,0.028820521,-1.415988101,-0.034872107,38.83231842,0.37710219,-0.134553953,0.013754026,-1.50192665,-0.113713144,-2.298391382,-0.061603461
